5,2793865	7,1016545
5,0514911	6,8005522
7,1009369	15,8404637
4,945913	6,2077722
16,18723	18,051081
15,7756587	19,0690998
4,9057417	6,9794998
4,7940434	7,2995601
6,084705	6,9006847
4,6855165	6,2133241
5,2684935	5,9777726
5,0235689	6,8253675
7,1210514	17,1344236
5,5511823	7,1861215
5,1911711	6,1093949
6,7368806	16,9308294
4,90304	5,459893
17,6138887	19,1903348
4,7479266	6,2910136
16,7818609	18,9654744
3,7822273	5,847136
3,6714217	7,1402568
4,8279391	5,3735776
4,94303	5,8303927
6,6082419	16,7284747
4,0352078	6,8894423
4,8127683	6,5001481
6,9153198	16,3272324
5,7023011	6,2702793
4,5242225	7,5754354
16,3564787	18,7861861
4,4497319	7,2796962
4,6377902	6,5989881
17,5717346	18,9820834
4,6654059	6,1425591
5,0212093	6,178124
17,0313642	17,8876577
16,1482951	19,0372666
7,2952055	16,5471729
3,5797796	5,7697197
5,4700617	5,8838652
4,543931	6,5947048
8,7056919	15,6917951
17,4522519	17,4400313
4,9604611	5,0990739
17,6047769	18,4450699
6,4487411	5,9977368
3,5032881	6,4158593
4,0974531	7,9817949
7,5925534	16,5968287
5,0305867	7,3862236
16,4048441	18,4819302
5,1738769	5,7398882
4,1776379	7,9921342
4,0824065	6,8519301
4,780152	6,0985223
5,178233	6,2488971
7,5984683	16,5720461
7,1117582	15,8584553
15,4008009	18,7386099
17,3580577	16,9423905
8,3506413	16,5129722
17,6573183	18,5330375
5,4070651	6,8531068
5,0124223	6,6686273
4,1715695	7,6712421
4,2803655	6,0195316
16,759678	18,7191435
4,137188	7,1118065
5,0655363	7,5461417
4,118181	6,6201251
16,811296	18,8703767
7,8207434	17,0365841
6,9071805	15,9654882
4,6541389	6,521352
7,095344	16,3868459
8,1547783	16,6072703
4,538207	7,0019098
5,2425953	6,3944148
15,9659066	19,4900128
4,5280852	6,0307624
7,2938999	16,5475262
3,9644099	7,4753524
5,2749041	6,2626949
3,5392863	7,4171425
16,4735554	19,7726191
4,0034115	7,0557167
5,5959033	5,522642
4,4266367	5,3600472
4,4883296	6,5159593
5,0182784	6,1731898
4,5287469	7,080097
5,7413128	5,6014162
4,5136886	7,4047856
3,9783897	7,6096602
5,5782553	6,8700352
4,7852365	6,8410387
4,6203083	7,7124366
8,1916415	16,1480229
4,4160081	7,2703843
3,4162349	7,2108543
4,4261216	8,0250515
16,4271872	18,5652733
4,6880888	6,8125498
17,2581941	18,3766045
5,4347147	6,2367936
16,6041631	18,8033985
16,1061961	18,2594728
17,5425688	17,2500169
5,8713393	7,123878
15,8822996	19,3123503
4,8268088	5,61617
16,871297	19,7430988
4,2857467	6,3878751
4,1087202	6,8569393
4,9903837	6,7363543
8,2545146	17,3346675
5,3726139	7,023399
4,9414608	7,3382528
3,9108811	6,2931443
8,2978731	15,3158625
4,0488139	7,5755153
4,1064246	6,8858912
3,4926427	6,7622572
6,8714593	15,2576191
4,1592939	6,4368029
5,2915212	6,4118088
7,6824507	16,7626271
4,1883477	7,3531167
4,6531172	5,6777147
4,3249813	7,0875205
5,4283759	7,0007075
17,3180528	18,8655556
4,1156521	6,7305148
5,9909708	6,4618492
15,7584279	17,9868083
4,6571305	6,8709851
16,2262006	18,503205
7,8662518	16,3417253
7,6926623	17,2431022
3,8539076	6,8083213
16,3995371	17,6880523
7,8045649	16,7488178
4,1941954	6,5833214
15,9545783	18,5754489
8,0695241	16,5099149
4,6498027	6,0394248
7,5458977	16,0172786
3,3330088	6,1359881
5,2321207	6,5622308
4,1628539	6,6321542
5,9730767	5,6910764
6,6258376	16,6290639
7,0235116	17,3427331
3,9433924	7,0278958
4,5114863	7,6008815
2,7689254	6,7258533
4,9638275	6,5555753
3,6912772	7,6781138
5,1079974	6,5153505
4,147357	6,51299
5,0685119	6,2952696
4,1055338	8,0911849
16,9560054	18,5413356
4,4219446	7,1057887
5,4218868	6,289051
4,037865	7,383454
8,8077927	16,070782
3,9975061	7,3181104
5,401902	6,8092418
3,7604889	7,4152136
4,5051176	7,0068241
16,8547264	18,9240351
4,065375	6,6043035
4,9604064	7,1130872
3,8905321	7,3952751
4,1288042	8,0552632
4,9592948	6,7153621
4,4977753	7,4003939
4,2124079	6,5309344
4,5815193	6,8827188
8,0643828	15,5571732
5,8961078	5,9454382
4,6396375	6,3094325
4,6541433	5,7775056
4,1092904	7,4925868
5,7128245	6,8117135
4,7874572	5,6308242
3,3003493	6,7559805
3,7510972	5,9027627
3,4463553	6,5941824
4,3819849	6,6196648
3,4468405	6,5562959
7,3523628	16,5741726
3,8042365	8,3213083
5,1594796	5,9496709
5,6272287	6,1420934
6,6354511	16,4641343
16,7691484	18,5886555
5,3496903	5,9472249
3,6809325	8,1462525
4,9552589	6,5595023
8,3402969	16,2920646
4,5551946	6,1078027
4,0758514	6,200933
3,5640194	7,3272842
4,4536842	6,5295731
4,5033999	5,575337
16,7816352	19,7184975
15,8043876	18,9469746
5,0585886	5,9208872
5,1474649	6,5380877
4,3789312	6,6959907
4,3145776	6,0228666
17,2686173	19,4368257
16,842822	18,2370751
4,2789343	6,4985534
4,2215167	7,7575003
5,8471517	6,8533865
7,971767	17,0884719
3,3166239	6,3359714
4,1642016	8,0186783
4,9102832	6,7696729
3,5920118	7,6992885
8,3410617	16,7209971
16,4702556	19,6837548
4,491587	7,0848893
15,5219323	18,9771571
3,5212184	6,9170421
4,7503383	7,2516959
17,2147734	17,3643787
5,4419519	5,354388
16,1833032	17,9783524
7,5169655	16,7781648
8,0040315	16,7802365
4,195822	6,4769214
5,2240707	7,3923922
8,2611453	18,2745643
4,6918086	7,6055771
9,0684978	16,3178655
4,7538556	6,1008347
16,8465163	18,5754359
16,0950552	19,0645873
4,683016	7,838927
4,3195196	5,4717442
15,5575834	19,0073891
4,4082446	7,1873005
5,7793384	7,2619431
4,6938941	7,098697
16,2162899	20,0592537
4,6188207	7,8061459
2,9553647	7,2779489
4,4349751	8,2963462
4,4631653	5,3827282
4,8670724	6,9073666
4,1422478	7,3420327
5,327284	6,7940958
4,8649597	6,4487008
4,8180197	7,1929374
4,1960818	6,5780052
16,949976	18,165158
7,7883855	17,9407992
16,8351044	18,3598458
16,3541736	17,6985048
8,5226793	16,4002071
3,1607253	7,2643184
17,0129087	18,4772999
3,1782037	6,9902265
4,4475065	6,3777447
3,8845728	7,1259285
5,609007	5,8535431
6,8815223	17,6881975
8,2913652	16,7269797
5,0656526	6,7551369
4,4964751	6,8271601
8,7891582	16,5886937
5,0360343	5,7392823
18,035765	17,7858455
7,5392989	17,6208778
4,5755642	5,842379
15,3455057	18,889738
16,6124672	19,3270518
7,6823159	16,384093
9,2960836	17,3400855
5,3946783	6,3032816
7,7273971	16,8406108
5,3257058	5,8277441
7,8481721	16,1763598
5,1234778	6,2977323
4,807166	5,1804195
16,1972366	19,1347812
4,9645649	7,0095094
4,7837497	6,4983033
4,7072139	7,2876838
3,9860213	6,1951792
3,1812675	7,5149611
15,7421753	19,6077893
5,4475171	6,8497515
4,8860803	7,1898059
4,6702848	7,2444719
16,5368632	18,81447
5,5961068	6,9249416
4,0178649	6,3412921
9,1462854	16,4361084
5,2090217	6,3367287
5,8448664	6,0513771
8,6847184	16,843696
4,7713721	6,3307766
3,7997148	6,7174638
4,2056612	6,2428333
16,748885	19,4021761
5,6375199	6,3047182
4,4939586	5,8313319
5,1293089	6,1181416
7,2301146	16,9139482
6,8753344	16,7629616
4,2979848	6,4939809
3,3414486	7,6166408
6,7507787	16,6387626
16,7974203	19,0318915
7,1329841	15,2503868
3,8572312	6,493577
3,6492753	6,2087079
7,8518997	16,130854
4,7470821	5,7351331
16,1090643	19,7731402
5,5644355	5,9855454
5,0612747	6,6974322
4,9767115	6,4892208
4,0882928	8,3038737
5,0823928	6,3748363
3,9608139	5,9711361
7,0535706	16,6980773
6,6072607	16,7236484
16,9098794	17,8758664
16,7126489	19,2122702
4,5911707	5,8940153
4,518602	7,2781984
8,3655457	17,2658836
17,3250768	19,571981
4,1997187	7,1377195
4,8268991	6,9232439
5,8952253	6,2916629
5,5970009	6,8762321
6,0283331	6,6254477
2,7136513	7,1205669
5,1904347	7,38064
16,1515267	19,1748872
8,034953	16,0344977
15,9681271	18,7804505
17,6607178	17,4688844
4,3319362	5,7383346
4,5840932	5,5914682
4,5531755	5,8189222
5,4174097	6,5947757
5,6645274	6,3753665
9,1707757	17,3318849
4,7042737	6,372261
4,8604767	6,4215095
5,1340482	5,8506058
17,0044902	18,2593812
16,8540456	19,2317128
5,206115	7,9217107
5,2720489	6,1197701
7,2812195	16,6047322
17,5418721	17,9042722
4,806577	7,1367314
3,4415171	6,7917349
4,6900274	6,5361314
4,7181783	6,2576604
6,2152881	6,5586049
6,0263727	5,8631797
4,7716824	6,4195606
4,2784701	6,6233923
4,0825991	6,8080174
16,2662282	18,64303
4,2189041	6,8435127
4,6796709	7,7210007
5,0117555	5,4170147
4,7102847	7,5731097
4,6143036	6,888959
4,9806147	7,2888315
4,3874155	6,5652304
3,1505322	8,1836566
4,216817	6,5500606
4,4965457	7,6008699
15,6658051	19,5597459
16,286423	19,5952502
7,7481277	16,6326548
3,4448885	6,826743
3,4328837	6,5112177
4,9074686	6,9232733
5,9592616	6,1512141
5,8384884	6,3871061
4,9400983	6,233045
8,9625605	15,8772935
6,9737472	17,2008438
4,8236309	6,9254469
17,6481322	19,1534423
16,1086741	18,6570521
9,2445373	16,6430253
3,3677379	6,404332
6,5471021	17,5695453
4,3275153	6,2849321
5,1575106	7,7389911
7,8939715	16,3475071
17,5262614	19,0885775
4,6738543	5,4967003
4,4899342	6,9388992
3,3721997	6,3269214
7,2085368	16,8500326
6,6144923	17,9010994
7,5062432	16,8687838
9,0707151	17,1313862
6,8615237	16,2705194
15,486849	19,4139707
17,88701	19,3623113
5,487079	6,7441185
8,2522235	17,7849175
5,3767266	6,8829688
4,6188832	6,3678506
3,6773087	8,0715185
